user_id,product_id,product_name,event_type,rating,reviews,views,clicks,carts,purchases,ID,root_2_0,root_2_1,root_2_2,root_2_3,root_2_4,root_2_5,root_2_6,root_2_7,age,gender,cluster
U0797,5e2399fa0836a512928d6057016d9609,Falconoverseas Dazzling Diva Brass Necklace,view,1.2,"This is exactly what I was looking for, I'm very happy with my purchase.",-1.5516208984019904,-0.7089766216856218,0,1,4762,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.5863586305333198,-0.7065763582020035,1
U0408,020218aadae346b2cda98aa6334cff62,"Diovanni Fashionable Monochrome Metal, Alloy Necklace",cart,1.2,"Would not buy again, the quality doesn’t match the price.",0.5305600655773418,0.7108229149712616,1,0,4763,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.8239110076052174,-0.7065763582020035,1
U0980,e3c6ef2abdf06e0e7f2f4c7173c27527,Saihan SHN-FPLH52  Lens Hood,view,1.5,"Not as described in the listing, very disappointed.",-1.2045907377387683,-0.7089766216856218,0,0,4764,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,1.4875673079057057,1.4152752047134152,1
U0353,07f89175b2648d8a30849b84ab8b9b2f,Spangel Fashion Audi Style Alloy Mangalsutra,view,2.0,"Super easy to use, perfect for beginners.",0.5305600655773418,0.0009231466428198833,1,0,4765,-0.09149862946001058,3.7044732741087705,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.5034015929957588,1.4152752047134152,1
U0753,d351ade972e37eda1b328ae92a0cc33d,Easy Gardening 5.5 Inch Nursery Plant Container Set,view,2.1,It looks great but doesn't work as expected.,-0.16350025574910226,-0.7089766216856218,1,1,4766,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.0727821202179004,1.4152752047134152,1
U0284,c70c2b7ef4dad5bfc4206d5f27f15e42,Raymond Abstract Double Blanket Purple,cart,4.1,Five stars! Exceeded all my expectations.,1.224620386903786,-1.4188763900140635,2,0,4767,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-1.41592900590893,-0.7065763582020035,2
U0736,aea64651d1119884ab773c7a2a403d61,VES Book Cover for Archos 97,view,4.0,"It broke after one use, really unhappy with it.",-0.8575605770755463,-0.7089766216856218,0,0,4768,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.2386961952930224,-0.7065763582020035,1
U0912,9c264ace33554ad21a06a9f652993798,Wallmantra Extra Large Vinyl Stickers Sticker,view,3.1,"Love the design and functionality, highly recommended.",-1.5516208984019904,-1.4188763900140635,1,0,4769,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,1.4197486659651433,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-0.3374875179206368,1.4152752047134152,2
U0258,5fb11441d267a731a109f86e16389a1a,Imagine Products Colourfull Stylish Jewel Enamel Necklace,purchase,2.3,"The customer service was great, but the product was just okay.",-0.8575605770755463,0.0009231466428198833,2,1,4770,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.581843080984052,1.4152752047134152,1
U0033,7bb2c1267e87cbeb9b2cf0720615cc49,VGreen Plant Container Set,purchase,2.1,"Not as expected, the product could be better.",-0.8575605770755463,1.4207226832997033,2,1,4771,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.581843080984052,-0.7065763582020035,1
U0668,cc90d1ed846d51ed5554905726f837c5,"Digilight 400 inch Red, Green, Blue Rice Lights",view,3.1,"Good quality for the price, would recommend to others.",-1.2045907377387683,0.0009231466428198833,2,0,4772,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,-1.581843080984052,1.4152752047134152,1
U0544,52efdb0386eb538b6b00379e69d6196d,Image Fashion Metal Choker,cart,1.1,"Not as described in the listing, very disappointed.",-1.5516208984019904,-0.7089766216856218,1,0,4773,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.3216532328305834,-0.7065763582020035,1
U0154,4de657070b5bad947a086c3c5192dfae,Pristine Towels Cotton Bath Towel,cart,2.2,"Great value for the price, highly recommend!",-0.16350025574910226,0.7108229149712616,2,1,4774,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,0.07729766976716827,-0.7065763582020035,2
U0363,56dd50db2b7dae7c443d6a716d777045,Kuhuk Plastic Bangle Set,cart,2.8,"This product is amazing, I absolutely love it!",-0.16350025574910226,-1.4188763900140635,1,1,4775,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,1.3216532328305834,-0.7065763582020035,2
U0796,3f4870495c61fc0eee0cb67243d0d39c,Jerry's Jppb11591 S Pet Bed,view,4.8,Amazing product! It's a game-changer for me.,-0.16350025574910226,0.0009231466428198833,2,0,4776,-0.09149862946001058,3.7044732741087705,-0.4622445516117188,1.4197486659651433,0.9641318788779631,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,1.2386961952930224,-0.7065763582020035,2
U0229,dfe468629ff2203c954973c3d857037e,TheLostPuppy Back Cover for Apple iPad Air 2,purchase,2.0,"It broke after one use, really unhappy with it.",0.18352990491411977,0.7108229149712616,0,0,4777,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.41592900590893,-0.7065763582020035,1
U0551,97adf6eeb21e9771866303c8432354e5,Voylla Alloy Necklace,view,2.9,"It's okay, nothing special about it.",-0.16350025574910226,0.0009231466428198833,1,1,4778,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.6534813829808277,1.4152752047134152,1
U0116,ce50c8caea92971ce0d7176b2f671c47,Xerobic 85 cm Gym Ball,purchase,3.0,Five stars! Exceeded all my expectations.,0.8775902262405638,1.4207226832997033,0,1,4779,-0.09149862946001058,3.7044732741087705,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,1.1557391577554614,-0.7065763582020035,2
U0793,33a9454f45c543d5e04b7b36f47b7cf1,Wineberry Show Off Checkered Men's Boxer,purchase,4.9,"The material feels premium and sturdy, I’m impressed.",1.224620386903786,-1.4188763900140635,2,0,4780,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.084100855758686,1.4152752047134152,0
U0471,2c75598927c9de90f32af192ad6967bb,HIMMLISCH Stmpl1523 Car Armrest-Beige Car Armrest,cart,2.0,"Would not buy again, the quality doesn’t match the price.",-0.16350025574910226,-1.4188763900140635,2,0,4781,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,0.1602547073047293,-0.7065763582020035,2
U0063,1116e5b8d0046699de673092008d2189,Hotpiper Classic Black Yellow Gold Plated Acrylic Necklace,purchase,3.5,Five stars! Exceeded all my expectations.,0.5305600655773418,0.0009231466428198833,1,1,4782,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.0727821202179004,1.4152752047134152,1
U0483,8ecd914e0136343e3ad0fea25372ec12,Miss Clyra Women's Brief Panty,view,3.9,"I was skeptical at first, but I’m glad I made the purchase.",1.224620386903786,1.4207226832997033,1,1,4783,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.3374875179206368,-0.7065763582020035,0
U0445,9e74ebdc5da33537452c68ef90a6c63b,Park Avenue Believe and Imagine Combo Set,view,3.6,"The shipping was fast, and the product was well packaged.",1.224620386903786,0.0009231466428198833,0,0,4784,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,1.4875673079057057,-0.7065763582020035,1
U0396,b6c4cb6a29dcbaf7fa958f04c8215547,Sassoon Cotton Bath Towel,cart,2.3,"Exactly as described, fast delivery, very happy.",-0.16350025574910226,-1.4188763900140635,2,0,4785,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,1.3216532328305834,-0.7065763582020035,2
U0239,82e89083a219dd7f2dba7f20e5be20a5,Flirtchick Yellow Gold Plated Alloy Necklace,cart,4.6,"The material feels premium and sturdy, I’m impressed.",0.18352990491411977,-1.4188763900140635,1,1,4786,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.084100855758686,1.4152752047134152,1
U0979,cc4ffdbc0b57e1768640c5401fcb62ac,ETTI ES63_RED Plastic Necklace,cart,2.6,"Love the design and functionality, highly recommended.",-0.5105304164123243,0.7108229149712616,0,1,4787,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.918186780683564,-0.7065763582020035,1
U0923,b91a03092a3048ccee0968536ab71778,Club York Solid V-neck Casual Men's Sweater,view,4.9,"Great for its price, but there are some improvements needed.",1.571650547567008,1.4207226832997033,0,0,4788,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,1.7364384205183887,1.4152752047134152,0
U0401,12bbe7d56528c3b8d8623166d49f753c,@home Annulus Solid Wood Dressing Table,view,4.4,"Good quality for the price, would recommend to others.",0.18352990491411977,-0.7089766216856218,1,1,4789,-0.09149862946001058,3.7044732741087705,2.1633570293327997,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.6693156680708809,-0.7065763582020035,2
U0101,a09c7a9dc185a74ce6fb43d62d07dde1,S4S Stylish Women's Full Coverage Bra,view,4.3,Love it! Will buy more from this brand.,-1.5516208984019904,1.4207226832997033,1,1,4790,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.084100855758686,1.4152752047134152,0
U0715,56f26ef1cfd279597b2001d5ec442b17,Harp Metal Necklace,view,2.0,I would buy this again. It's exactly what I needed.,-0.16350025574910226,0.0009231466428198833,0,0,4791,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.835229743146003,-0.7065763582020035,1
U0637,65154bb448309c14e2d1e3d62924c851,Wallmantra Large Vinyl Stickers Sticker,cart,2.0,"Not as expected, the product could be better.",-0.5105304164123243,1.4207226832997033,2,0,4792,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,1.4197486659651433,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-1.581843080984052,-0.7065763582020035,2
U0287,82445dfb08004873c3188ac054f74ed4,Vidhya Kangan Brass Jewel Set,view,2.2,"Exactly as described, fast delivery, very happy.",-0.5105304164123243,-0.7089766216856218,2,1,4793,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,1.296764709747436,-1.0422021439471714,-1.664800118521613,1.4152752047134152,1
U0280,ed470854f3cce6d10135d9b16b9e073c,"NITGEN Hamster - DX Time & Attendance, Access Control, Door Locks",view,2.9,I would buy this again. It's exactly what I needed.,0.18352990491411977,0.7108229149712616,2,1,4794,10.929125451404156,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.9068680451427784,-0.7065763582020035,1
U0297,51c0ba8d921a9006aae8394327dc7f33,Foot Jewel Women Wedges,view,1.8,"Love the design and functionality, highly recommended.",-1.5516208984019904,1.4207226832997033,0,1,4795,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,0.40912581991741237,1.4152752047134152,0
U0572,c267adbb113bf84ed10fc9821887a8de,i-Static Universal Car Tablet Holder,view,2.3,"Good quality for the price, would recommend to others.",0.18352990491411977,0.7108229149712616,0,0,4796,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,0.9898250826803394,1.4152752047134152,2
U0030,02171a31bbce176605b2aeafc0985537,YBC Women Pink PU Sling Bag,cart,3.3,"The shipping was fast, and the product was well packaged.",0.5305600655773418,0.0009231466428198833,1,1,4797,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,1.296764709747436,0.959506757693534,-0.2545304803830758,1.4152752047134152,2
U0092,0a3322bd9872788d9708241143c9c993,Green Girgit Plant Container Set,view,1.1,It looks great but doesn't work as expected.,0.8775902262405638,0.7108229149712616,0,1,4798,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.1557391577554614,-0.7065763582020035,1
U0087,563e9d1f195211839d26529dd4656e8a,Valtellina Floral Double Blanket White,cart,3.3,"The product was fine, but the packaging was poor.",-0.8575605770755463,1.4207226832997033,2,1,4799,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,0.7409539700676564,1.4152752047134152,2
U0124,0a7f0232ba2e2de4ddeb485240b080ba,Aaradhi Divya Mantra Red Jasper Chip Gemstone Courage Stone Necklace,cart,3.5,"The product was fine, but the packaging was poor.",-0.16350025574910226,1.4207226832997033,0,1,4800,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.332971968371369,-0.7065763582020035,1
U0824,6e478976eadab00d4d4e64ceef16f00e,i-gadgets Royal Enfield Thunderbird and Bottle opener Compass Key Chain,view,3.8,"This is a high-quality product, well worth the money.",1.571650547567008,0.0009231466428198833,0,1,4801,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,1.296764709747436,0.959506757693534,-0.6693156680708809,1.4152752047134152,2
U0386,6cc3cb746053ef800798dbb972b81a4f,"Enthopia Back Cover for Ipad Air, Ipad 5",view,4.4,"Would not buy again, the quality doesn’t match the price.",0.5305600655773418,0.7108229149712616,0,1,4802,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.1557391577554614,-0.7065763582020035,1
U0009,f20b976af5839a473d63faaf15bb3ff1,Pratami Silk Solid Blouse Material,view,1.6,"This is a high-quality product, well worth the money.",-0.8575605770755463,0.7108229149712616,0,0,4803,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.07729766976716827,-0.7065763582020035,0
U0853,383177ca5e1cc8ea06b0f18c1f089a3c,Karatcraft Zetra Yellow Gold Diamond 18 K Ring,view,4.3,"I was skeptical at first, but I’m glad I made the purchase.",-0.5105304164123243,0.7108229149712616,1,0,4804,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,-1.332971968371369,-0.7065763582020035,0
U0218,3cd6c791c523409999095f1265348180,Invictus Men's Striped Formal Shirt,purchase,3.2,I would buy this again. It's exactly what I needed.,0.18352990491411977,-0.7089766216856218,0,1,4805,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.07729766976716827,1.4152752047134152,0
U0168,da07e6f4b4701f12594c30075437e64b,@home Enchanted Cushion Ceramic Vase,view,1.3,"This is exactly what I was looking for, I'm very happy with my purchase.",-0.5105304164123243,0.0009231466428198833,2,1,4806,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,1.4197486659651433,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.40912581991741237,-0.7065763582020035,2
U0112,810b7f0c79a136d9f00f7902bc1e4621,TheLostPuppy Back Cover for Apple iPad Air 2,view,2.5,"Great for its price, but there are some improvements needed.",-1.2045907377387683,-1.4188763900140635,2,0,4807,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.1557391577554614,-0.7065763582020035,1
U0173,cf2c850692baa23d413b96326a7474fd,Nirvana Printed Men's Round Neck T-Shirt,purchase,3.2,"The product was fine, but the packaging was poor.",1.571650547567008,1.4207226832997033,2,1,4808,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.835229743146003,1.4152752047134152,0
U0992,927185f517fa8735270a1b0fcbb827a5,Cross Fingers Bajaj Two Wheeler Cover,view,3.1,"I was skeptical at first, but I’m glad I made the purchase.",0.8775902262405638,-1.4188763900140635,1,1,4809,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,1.4197486659651433,0.9641318788779631,1.1770087334331487,1.296764709747436,0.959506757693534,-1.664800118521613,1.4152752047134152,2
U0652,27496f60d836ad471c7a0d3ab23085d3,Gmi Women's Self Design Casual Shirt,cart,4.2,"Good quality for the price, would recommend to others.",1.224620386903786,-1.4188763900140635,2,0,4810,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.167057893296247,1.4152752047134152,0
U0177,64565a9f0e1afda486aad5fa466fe6c3,Jewel Paradise Brass Plated Brass Necklace,view,2.5,I would buy this again. It's exactly what I needed.,-1.2045907377387683,-0.7089766216856218,1,0,4811,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-1.084100855758686,-0.7065763582020035,1
U0566,8d7e600e3c2c8950d0abb88740b92dba,Jewelizer Alloy Necklace,cart,4.5,I’ve been using this for a month now and I’m still satisfied.,0.18352990491411977,-0.7089766216856218,0,1,4812,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.6579969325300954,-0.7065763582020035,1
U0404,6ebb4b149bb37effe42d670fb03b835f,Gautam Buddha Showpiece  -  14 cm,purchase,2.6,Five stars! Exceeded all my expectations.,-1.5516208984019904,0.7108229149712616,2,1,4813,-0.09149862946001058,3.7044732741087705,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.1602547073047293,1.4152752047134152,2
U0869,290c4abbf245e70d122eba4180244ed4,"Hotpiper Designer Red Cubic Zirconia, Crystal Rhodium Plated Acrylic Necklace",view,2.0,"The product was fine, but the packaging was poor.",-1.2045907377387683,1.4207226832997033,1,0,4814,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.5750398949925344,-0.7065763582020035,1
U0914,52425e4c15d317a269460ef00f64e2c7,BGS Alloy Crystal Bracelet,purchase,2.1,"Quality is fantastic, but the size doesn't fit well.",-0.5105304164123243,0.7108229149712616,0,1,4815,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,-1.664800118521613,-0.7065763582020035,2
U0064,4a8baff675c2c1f310e2e1771dcb99db,Spinz Combo Set,view,2.8,"Great for its price, but there are some improvements needed.",-1.2045907377387683,1.4207226832997033,1,0,4816,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,-0.752272705608442,-0.7065763582020035,1
U0311,ea316a987a606aa6e017f575af9bb26b,Ceylin Full Sleeve Printed Women's Sweatshirt,view,1.9,"Good quality for the price, would recommend to others.",1.224620386903786,1.4207226832997033,2,0,4817,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.6693156680708809,-0.7065763582020035,0
U0490,a3f38431b7c71dff0616a02916f081e2,Abhooshan Sterling Silver Stud Earring,cart,3.4,"Not worth the price, returned the item.",0.8775902262405638,0.0009231466428198833,2,1,4818,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,1.4875673079057057,-0.7065763582020035,2
U0613,83a0ccf023f079be8abaff8b3f1cc325,Miss Clyra Women's Brief Panty,view,3.4,"This is a high-quality product, well worth the money.",-0.16350025574910226,-0.7089766216856218,1,1,4819,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,-0.7711499183184626,0.959506757693534,0.2432117448422903,-0.7065763582020035,0
U0744,a71835003913cada9f58fb2d46d43268,Easy Gardening 6 Inch Black Plant Container Set,view,3.6,"Good quality for the price, would recommend to others.",-0.16350025574910226,-0.7089766216856218,0,0,4820,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,0.5750398949925344,-0.7065763582020035,1
U0364,9c93ae6cdf077d213922ccf1d5fa891e,Voylla Yellow Gold Plated Alloy Necklace,view,4.6,I would buy this again. It's exactly what I needed.,0.8775902262405638,-0.7089766216856218,0,1,4821,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.2386961952930224,-0.7065763582020035,1
U0445,fabe2ce4a6b7510fa1bac6922156ab7b,MASARA Solid Women's Straight Kurta,view,4.5,"It's okay, nothing special about it.",1.571650547567008,0.0009231466428198833,0,0,4822,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,1.4875673079057057,-0.7065763582020035,1
U0865,d3a92bfb43b03977c0a5b23b30d33ed5,Speedwav Car Loud Hooter Dog -Mitsubishi Outlander 200 dB Vehicle Horn,view,4.9,"This is a high-quality product, well worth the money.",-0.16350025574910226,1.4207226832997033,2,1,4823,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,0.4920828574549734,-0.7065763582020035,2
U0601,a1f5627893e1b8315287bb102c60481b,Oggo Deo Bellies,view,3.5,"The product was fine, but the packaging was poor.",-1.5516208984019904,0.0009231466428198833,1,0,4824,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,-0.752272705608442,-0.7065763582020035,0
U0467,3f792937c6e8a1c76f5be0216627a18d,Yepme Sleeveless Solid Men's Jacket,view,2.7,"Not worth the price, returned the item.",-0.5105304164123243,-0.7089766216856218,2,0,4825,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,-0.5863586305333198,-0.7065763582020035,0
U0160,315b04accd18f581d0809895102fdb63,Onlineshoppee AFR1229 Showpiece  -  5.08 cm,view,4.2,"Love the design and functionality, highly recommended.",1.571650547567008,0.7108229149712616,0,0,4826,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,0.959506757693534,0.9068680451427784,1.4152752047134152,2
U0506,d4473b24109df919740e8ae20cf0a43e,"Voylla Metal, Alloy Necklace",view,4.6,Love it! Will buy more from this brand.,0.5305600655773418,0.7108229149712616,1,1,4827,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,0.9641318788779631,1.1770087334331487,-0.7711499183184626,-1.0422021439471714,-0.835229743146003,-0.7065763582020035,1
U0916,679a2bae83c5b6a38869da08f9054462,www.thepaper.asia Flower Floral Art Canvas Pencil Box,view,1.2,"Exactly as described, fast delivery, very happy.",-0.8575605770755463,-0.7089766216856218,0,1,4828,-0.09149862946001058,-0.26994390997208145,2.1633570293327997,-0.7043500191072208,0.9641318788779631,-0.84961136786399,1.296764709747436,0.959506757693534,-1.332971968371369,-0.7065763582020035,2
U0793,c92b51094657c3e85d12948162b15b3d,CampusMall Printed Men's Round Neck T-Shirt,view,4.7,"Exactly as described, fast delivery, very happy.",-0.5105304164123243,0.0009231466428198833,2,0,4829,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,-0.7043500191072208,-1.0372025050803004,-0.84961136786399,-0.7711499183184626,0.959506757693534,-1.084100855758686,1.4152752047134152,0
U0074,35d58fb376eb5a74775e802765d6f071,My Ego Combo Set,purchase,3.4,Five stars! Exceeded all my expectations.,-1.5516208984019904,0.0009231466428198833,2,1,4830,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,1.1770087334331487,-0.7711499183184626,0.959506757693534,-0.1715734428455148,1.4152752047134152,1
U0731,13eb140f06d76742120a8c3358071faa,DeStudio Tiny Wall Sticker,view,3.3,"The product was fine, but the packaging was poor.",-0.8575605770755463,0.0009231466428198833,2,1,4831,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,0.9641318788779631,-0.84961136786399,-0.7711499183184626,-1.0422021439471714,-0.918186780683564,-0.7065763582020035,1
U0073,9cbab27bceca0419d0d3bea15b6b54e3,Favourite BikerZ FBZ WIPER BLADE 05 Windshield Wiper For Maruti Alto,cart,2.9,"The shipping was fast, and the product was well packaged.",1.571650547567008,-0.7089766216856218,0,0,4832,-0.09149862946001058,-0.26994390997208145,-0.4622445516117188,1.4197486659651433,-1.0372025050803004,-0.84961136786399,1.296764709747436,-1.0422021439471714,1.5705243454432667,1.4152752047134152,2
